Training Loss,Training Accuracy,Training Precision,Training Recall,Training Specificity,Training F-1 Score,Training Class Precision,Training Class Recall,Training Class Specificity,Training Class Accuracy,Training Class F-1 Score,Valid. Loss,Valid. Accuracy,Valid. Precision,Valid. Recall,Valid. Specificity,Valid. F-1 Score,Valid. Class Precision,Valid. Class Recall,Valid. Class Specificity,Valid. Class Accuracy,Valid. Class F-1 Score,Training Time,Validation Time
1.391230480394115,0.25306597439799483,0.2529533039672891,0.2528915874033546,0.7509914172580467,0.2528912492529882,[0.2573688  0.25530435 0.26317677 0.2359633 ],[0.25291416 0.25799649 0.2570028  0.2436529 ],[0.75227818 0.74285371 0.75285628 0.7559775 ],[0.2573688  0.25530435 0.26317677 0.2359633 ],[0.25512204 0.25664336 0.26005314 0.23974646],1.3862943738554987,0.249597423510467,0.24885174203483948,0.2518984540524713,0.7509960409379325,0.2179513696714252,[0.24011299 0.28014184 0.29411765 0.18103448],[0.57432432 0.24012158 0.11594203 0.07720588],[0.43128964 0.77765608 0.89297659 0.90206186],[0.24011299 0.28014184 0.29411765 0.18103448],[0.33864542 0.25859247 0.16632017 0.10824742],0:58:16,0:05:07
1.3931908488284293,0.2459045743442843,0.2459115979641676,0.24579534924173851,0.7486468728181682,0.24578660060428897,[0.25401356 0.24920014 0.25407166 0.22636103],[0.25150124 0.24639719 0.24579832 0.23948465],[0.74928058 0.74633678 0.7521347  0.74683544],[0.25401356 0.24920014 0.25407166 0.22636103],[0.25275115 0.24779074 0.24986652 0.23273799],1.3862943738554987,0.249597423510467,0.24885174203483948,0.2518984540524713,0.7509960409379325,0.2179513696714252,[0.24011299 0.28014184 0.29411765 0.18103448],[0.57432432 0.24012158 0.11594203 0.07720588],[0.43128964 0.77765608 0.89297659 0.90206186],[0.24011299 0.28014184 0.29411765 0.18103448],[0.33864542 0.25859247 0.16632017 0.10824742],0:57:49,0:05:05
1.3911213918195802,0.25431921940739416,0.2543867229431104,0.2542233508277136,0.7514828778158186,0.25417186287188537,[0.26522798 0.26123803 0.25998548 0.23109541],[0.26916284 0.24920914 0.25070028 0.24782114],[0.74688249 0.75918809 0.75490078 0.74496015],[0.26522798 0.26123803 0.25998548 0.23109541],[0.26718093 0.25508185 0.25525847 0.23916621],1.3862943738554987,0.249597423510467,0.24885174203483948,0.2518984540524713,0.7509960409379325,0.2179513696714252,[0.24011299 0.28014184 0.29411765 0.18103448],[0.57432432 0.24012158 0.11594203 0.07720588],[0.43128964 0.77765608 0.89297659 0.90206186],[0.24011299 0.28014184 0.29411765 0.18103448],[0.33864542 0.25859247 0.16632017 0.10824742],0:57:32,0:05:05
1.3924120293554842,0.24733685435502642,0.24739516641363163,0.24753488741222449,0.749130748489119,0.24734507961629845,[0.24919557 0.25913862 0.24231465 0.23893183],[0.24620276 0.2516696  0.23459384 0.25767336],[0.74820144 0.75414365 0.7480457  0.74613221],[0.24919557 0.25913862 0.24231465 0.23893183],[0.24769012 0.2553495  0.23839175 0.24794895],1.3862943738554987,0.249597423510467,0.24885174203483948,0.2518984540524713,0.7509960409379325,0.2179513696714252,[0.24011299 0.28014184 0.29411765 0.18103448],[0.57432432 0.24012158 0.11594203 0.07720588],[0.43128964 0.77765608 0.89297659 0.90206186],[0.24011299 0.28014184 0.29411765 0.18103448],[0.33864542 0.25859247 0.16632017 0.10824742],0:57:29,0:05:08
